Unnamed: 0,student_id,student serial,course_id,Course Name,course_name
537,98,32132,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
538,98,32132,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
539,99,24397,3,NEURAL NETWORKS,NEURAL NETWORKS
540,99,24397,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
541,99,24397,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
542,99,24397,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
543,100,5223,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
544,100,5223,8,ASSEMBLY language,ASSEMBLY language
545,100,5223,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
546,100,5223,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
547,101,13580,0,Computing Algorithms,Computing Algorithms
548,101,13580,3,NEURAL NETWORKS,NEURAL NETWORKS
551,101,13580,1,DATA SECURITY,DATA SECURITY
552,101,13580,5,Modelling & Simulation,Modelling & Simulation
553,101,13580,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
554,102,28562,3,NEURAL NETWORKS,NEURAL NETWORKS
555,102,28562,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
556,102,28562,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
557,102,28562,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
558,103,11225,3,NEURAL NETWORKS,NEURAL NETWORKS
561,103,11225,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
564,103,11225,1,DATA SECURITY,DATA SECURITY
568,103,11225,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
569,104,31650,3,NEURAL NETWORKS,NEURAL NETWORKS
570,104,31650,8,ASSEMBLY language,ASSEMBLY language
571,104,31650,1,DATA SECURITY,DATA SECURITY
572,104,31650,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
573,105,3543,3,NEURAL NETWORKS,NEURAL NETWORKS
574,105,3543,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
575,105,3543,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
576,105,3543,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
577,106,7505,3,NEURAL NETWORKS,NEURAL NETWORKS
580,106,7505,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
581,106,7505,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
582,106,7505,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
583,107,31988,0,Computing Algorithms,Computing Algorithms
584,107,31988,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
585,107,31988,1,DATA SECURITY,DATA SECURITY
586,107,31988,12,Mobile Applications,Mobile Applications
587,107,31988,13,INTERNETWORK SECURITY,INTERNETWORK SECURITY
588,26,10436,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
593,26,10436,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
596,108,1228,5,Modelling & Simulation,Modelling & Simulation
597,108,1228,1,DATA SECURITY,DATA SECURITY
598,108,1228,3,NEURAL NETWORKS,NEURAL NETWORKS
599,108,1228,8,ASSEMBLY language,ASSEMBLY language
600,108,1228,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
601,109,10647,3,NEURAL NETWORKS,NEURAL NETWORKS
604,109,10647,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
605,109,10647,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
606,109,10647,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
607,110,2393,3,NEURAL NETWORKS,NEURAL NETWORKS
608,110,2393,1,DATA SECURITY,DATA SECURITY
609,110,2393,8,ASSEMBLY language,ASSEMBLY language
610,110,2393,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
611,111,6704,5,Modelling & Simulation,Modelling & Simulation
612,111,6704,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
613,111,6704,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
614,111,6704,1,DATA SECURITY,DATA SECURITY
615,112,23006,3,NEURAL NETWORKS,NEURAL NETWORKS
616,112,23006,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
617,112,23006,1,DATA SECURITY,DATA SECURITY
618,112,23006,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
619,113,13908,3,NEURAL NETWORKS,NEURAL NETWORKS
620,113,13908,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
621,113,13908,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
622,113,13908,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
623,114,19417,3,NEURAL NETWORKS,NEURAL NETWORKS
624,114,19417,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
625,114,19417,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
626,114,19417,1,DATA SECURITY,DATA SECURITY
627,115,2722,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
628,115,2722,1,DATA SECURITY,DATA SECURITY
629,115,2722,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
630,115,2722,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
631,115,2722,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
632,116,12932,1,DATA SECURITY,DATA SECURITY
633,116,12932,3,NEURAL NETWORKS,NEURAL NETWORKS
634,116,12932,0,Computing Algorithms,Computing Algorithms
637,116,12932,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
638,116,12932,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
639,117,7654,0,Computing Algorithms,Computing Algorithms
640,117,7654,1,DATA SECURITY,DATA SECURITY
641,117,7654,3,NEURAL NETWORKS,NEURAL NETWORKS
642,117,7654,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
643,117,7654,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
644,118,9108,0,Computing Algorithms,Computing Algorithms
645,118,9108,8,ASSEMBLY language,ASSEMBLY language
646,118,9108,1,DATA SECURITY,DATA SECURITY
647,118,9108,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
648,118,9108,3,NEURAL NETWORKS,NEURAL NETWORKS
649,119,26808,0,Computing Algorithms,Computing Algorithms
650,119,26808,1,DATA SECURITY,DATA SECURITY
651,119,26808,3,NEURAL NETWORKS,NEURAL NETWORKS
652,119,26808,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
653,119,26808,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
654,120,23321,0,Computing Algorithms,Computing Algorithms
655,120,23321,1,DATA SECURITY,DATA SECURITY
656,120,23321,3,NEURAL NETWORKS,NEURAL NETWORKS
657,120,23321,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
658,120,23321,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
659,121,25248,0,Computing Algorithms,Computing Algorithms
660,121,25248,1,DATA SECURITY,DATA SECURITY
661,121,25248,3,NEURAL NETWORKS,NEURAL NETWORKS
662,121,25248,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
663,121,25248,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
664,122,28585,0,Computing Algorithms,Computing Algorithms
665,122,28585,1,DATA SECURITY,DATA SECURITY
666,122,28585,3,NEURAL NETWORKS,NEURAL NETWORKS
667,122,28585,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
668,122,28585,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
669,123,9136,0,Computing Algorithms,Computing Algorithms
670,123,9136,1,DATA SECURITY,DATA SECURITY
671,123,9136,3,NEURAL NETWORKS,NEURAL NETWORKS
672,123,9136,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
673,123,9136,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
674,123,9136,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
675,124,25876,0,Computing Algorithms,Computing Algorithms
676,124,25876,1,DATA SECURITY,DATA SECURITY
677,124,25876,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
678,124,25876,8,ASSEMBLY language,ASSEMBLY language
679,124,25876,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
680,125,8619,0,Computing Algorithms,Computing Algorithms
681,125,8619,1,DATA SECURITY,DATA SECURITY
682,125,8619,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
683,125,8619,8,ASSEMBLY language,ASSEMBLY language
684,125,8619,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
685,126,17877,0,Computing Algorithms,Computing Algorithms
686,126,17877,1,DATA SECURITY,DATA SECURITY
687,126,17877,3,NEURAL NETWORKS,NEURAL NETWORKS
688,126,17877,8,ASSEMBLY language,ASSEMBLY language
689,126,17877,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
690,127,2212,0,Computing Algorithms,Computing Algorithms
691,127,2212,8,ASSEMBLY language,ASSEMBLY language
692,127,2212,1,DATA SECURITY,DATA SECURITY
693,127,2212,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
694,127,2212,3,NEURAL NETWORKS,NEURAL NETWORKS
695,128,9155,0,Computing Algorithms,Computing Algorithms
696,128,9155,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
699,128,9155,8,ASSEMBLY language,ASSEMBLY language
702,128,9155,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
703,128,9155,5,Modelling & Simulation,Modelling & Simulation
704,128,9155,3,NEURAL NETWORKS,NEURAL NETWORKS
705,128,9155,1,DATA SECURITY,DATA SECURITY
706,129,29174,1,DATA SECURITY,DATA SECURITY
707,129,29174,3,NEURAL NETWORKS,NEURAL NETWORKS
708,129,29174,0,Computing Algorithms,Computing Algorithms
709,129,29174,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
710,130,30238,0,Computing Algorithms,Computing Algorithms
711,130,30238,1,DATA SECURITY,DATA SECURITY
712,130,30238,3,NEURAL NETWORKS,NEURAL NETWORKS
713,130,30238,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
714,130,30238,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
715,131,4345,3,NEURAL NETWORKS,NEURAL NETWORKS
716,131,4345,0,Computing Algorithms,Computing Algorithms
717,131,4345,1,DATA SECURITY,DATA SECURITY
718,131,4345,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
719,132,4716,0,Computing Algorithms,Computing Algorithms
720,132,4716,1,DATA SECURITY,DATA SECURITY
721,132,4716,3,NEURAL NETWORKS,NEURAL NETWORKS
722,132,4716,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
723,132,4716,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
724,133,4850,0,Computing Algorithms,Computing Algorithms
725,133,4850,3,NEURAL NETWORKS,NEURAL NETWORKS
728,133,4850,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
729,133,4850,1,DATA SECURITY,DATA SECURITY
730,133,4850,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
733,134,14433,0,Computing Algorithms,Computing Algorithms
734,134,14433,1,DATA SECURITY,DATA SECURITY
735,134,14433,3,NEURAL NETWORKS,NEURAL NETWORKS
736,134,14433,8,ASSEMBLY language,ASSEMBLY language
739,134,14433,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
740,135,2653,0,Computing Algorithms,Computing Algorithms
741,135,2653,8,ASSEMBLY language,ASSEMBLY language
742,135,2653,1,DATA SECURITY,DATA SECURITY
743,135,2653,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
744,135,2653,3,NEURAL NETWORKS,NEURAL NETWORKS
745,136,13298,0,Computing Algorithms,Computing Algorithms
746,136,13298,1,DATA SECURITY,DATA SECURITY
747,136,13298,3,NEURAL NETWORKS,NEURAL NETWORKS
748,136,13298,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
749,136,13298,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
750,137,11237,0,Computing Algorithms,Computing Algorithms
751,137,11237,1,DATA SECURITY,DATA SECURITY
752,137,11237,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
753,137,11237,8,ASSEMBLY language,ASSEMBLY language
756,137,11237,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
757,137,11237,3,NEURAL NETWORKS,NEURAL NETWORKS
760,138,1073,1,DATA SECURITY,DATA SECURITY
761,138,1073,3,NEURAL NETWORKS,NEURAL NETWORKS
762,138,1073,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
763,139,26312,1,DATA SECURITY,DATA SECURITY
764,139,26312,8,ASSEMBLY language,ASSEMBLY language
765,140,2721,1,DATA SECURITY,DATA SECURITY
766,140,2721,8,ASSEMBLY language,ASSEMBLY language
767,141,32094,1,DATA SECURITY,DATA SECURITY
768,141,32094,3,NEURAL NETWORKS,NEURAL NETWORKS
769,141,32094,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
770,141,32094,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
773,141,32094,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
775,142,26730,1,DATA SECURITY,DATA SECURITY
776,142,26730,3,NEURAL NETWORKS,NEURAL NETWORKS
779,142,26730,14,Web Engineering,Web Engineering
782,142,26730,12,Mobile Applications,Mobile Applications
785,143,31352,0,Computing Algorithms,Computing Algorithms
786,143,31352,1,DATA SECURITY,DATA SECURITY
787,143,31352,3,NEURAL NETWORKS,NEURAL NETWORKS
788,143,31352,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
789,144,29074,0,Computing Algorithms,Computing Algorithms
790,144,29074,1,DATA SECURITY,DATA SECURITY
791,144,29074,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
792,144,29074,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
793,145,20921,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
794,145,20921,3,NEURAL NETWORKS,NEURAL NETWORKS
797,145,20921,1,DATA SECURITY,DATA SECURITY
798,145,20921,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
799,145,20921,5,Modelling & Simulation,Modelling & Simulation
802,146,32074,1,DATA SECURITY,DATA SECURITY
803,146,32074,0,Computing Algorithms,Computing Algorithms
804,146,32074,3,NEURAL NETWORKS,NEURAL NETWORKS
805,146,32074,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
806,147,27064,5,Modelling & Simulation,Modelling & Simulation
807,147,27064,1,DATA SECURITY,DATA SECURITY
808,147,27064,3,NEURAL NETWORKS,NEURAL NETWORKS
809,147,27064,0,Computing Algorithms,Computing Algorithms
810,147,27064,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
811,148,13419,0,Computing Algorithms,Computing Algorithms
812,148,13419,3,NEURAL NETWORKS,NEURAL NETWORKS
813,148,13419,1,DATA SECURITY,DATA SECURITY
814,148,13419,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
815,148,13419,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
816,149,1027,0,Computing Algorithms,Computing Algorithms
817,149,1027,8,ASSEMBLY language,ASSEMBLY language
818,149,1027,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
819,150,22915,0,Computing Algorithms,Computing Algorithms
820,150,22915,1,DATA SECURITY,DATA SECURITY
821,150,22915,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
822,150,22915,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
823,151,13568,1,DATA SECURITY,DATA SECURITY
824,151,13568,3,NEURAL NETWORKS,NEURAL NETWORKS
825,151,13568,8,ASSEMBLY language,ASSEMBLY language
826,151,13568,0,Computing Algorithms,Computing Algorithms
827,152,6375,1,DATA SECURITY,DATA SECURITY
828,152,6375,0,Computing Algorithms,Computing Algorithms
829,152,6375,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
830,152,6375,14,Web Engineering,Web Engineering
831,153,8061,3,NEURAL NETWORKS,NEURAL NETWORKS
834,153,8061,1,DATA SECURITY,DATA SECURITY
835,153,8061,0,Computing Algorithms,Computing Algorithms
836,153,8061,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
837,154,25904,0,Computing Algorithms,Computing Algorithms
838,154,25904,8,ASSEMBLY language,ASSEMBLY language
839,154,25904,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
840,154,25904,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
841,155,25786,0,Computing Algorithms,Computing Algorithms
842,155,25786,1,DATA SECURITY,DATA SECURITY
843,155,25786,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
844,155,25786,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
845,156,10029,0,Computing Algorithms,Computing Algorithms
846,156,10029,8,ASSEMBLY language,ASSEMBLY language
847,156,10029,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
848,156,10029,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
849,157,21204,0,Computing Algorithms,Computing Algorithms
852,157,21204,1,DATA SECURITY,DATA SECURITY
853,157,21204,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
854,157,21204,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
855,158,24351,1,DATA SECURITY,DATA SECURITY
856,158,24351,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
859,158,24351,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
860,158,24351,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
861,159,20833,1,DATA SECURITY,DATA SECURITY
862,159,20833,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
863,159,20833,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
864,159,20833,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
865,160,19452,0,Computing Algorithms,Computing Algorithms
866,160,19452,8,ASSEMBLY language,ASSEMBLY language
867,160,19452,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
868,161,23931,0,Computing Algorithms,Computing Algorithms
869,161,23931,1,DATA SECURITY,DATA SECURITY
870,161,23931,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
871,162,3042,0,Computing Algorithms,Computing Algorithms
872,162,3042,8,ASSEMBLY language,ASSEMBLY language
873,162,3042,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
874,162,3042,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
875,162,3042,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
876,163,6808,0,Computing Algorithms,Computing Algorithms
877,163,6808,8,ASSEMBLY language,ASSEMBLY language
878,163,6808,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
879,164,5715,0,Computing Algorithms,Computing Algorithms
880,164,5715,8,ASSEMBLY language,ASSEMBLY language
881,164,5715,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
882,164,5715,1,DATA SECURITY,DATA SECURITY
883,164,5715,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
884,164,5715,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
885,165,2657,0,Computing Algorithms,Computing Algorithms
886,165,2657,1,DATA SECURITY,DATA SECURITY
887,165,2657,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
888,165,2657,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
889,166,2873,0,Computing Algorithms,Computing Algorithms
892,166,2873,5,Modelling & Simulation,Modelling & Simulation
895,166,2873,1,DATA SECURITY,DATA SECURITY
896,166,2873,3,NEURAL NETWORKS,NEURAL NETWORKS
897,166,2873,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
898,167,5036,3,NEURAL NETWORKS,NEURAL NETWORKS
901,167,5036,1,DATA SECURITY,DATA SECURITY
902,167,5036,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
905,168,6205,0,Computing Algorithms,Computing Algorithms
906,168,6205,8,ASSEMBLY language,ASSEMBLY language
908,168,6205,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
909,168,6205,1,DATA SECURITY,DATA SECURITY
910,169,8256,0,Computing Algorithms,Computing Algorithms
911,169,8256,1,DATA SECURITY,DATA SECURITY
912,169,8256,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
913,169,8256,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
914,170,18419,0,Computing Algorithms,Computing Algorithms
915,170,18419,1,DATA SECURITY,DATA SECURITY
916,170,18419,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
917,170,18419,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
918,171,19244,0,Computing Algorithms,Computing Algorithms
919,171,19244,8,ASSEMBLY language,ASSEMBLY language
920,171,19244,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
921,172,28509,0,Computing Algorithms,Computing Algorithms
922,172,28509,8,ASSEMBLY language,ASSEMBLY language
923,172,28509,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
924,173,14259,0,Computing Algorithms,Computing Algorithms
925,173,14259,8,ASSEMBLY language,ASSEMBLY language
926,173,14259,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
927,173,14259,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
928,174,16254,1,DATA SECURITY,DATA SECURITY
929,174,16254,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
930,174,16254,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
931,174,16254,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
932,175,3802,8,ASSEMBLY language,ASSEMBLY language
935,175,3802,0,Computing Algorithms,Computing Algorithms
936,175,3802,1,DATA SECURITY,DATA SECURITY
937,175,3802,6,MICROCOMPUTER BASED DESIGN,MICROCOMPUTER BASED DESIGN
938,175,3802,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
939,176,6831,3,NEURAL NETWORKS,NEURAL NETWORKS
942,176,6831,1,DATA SECURITY,DATA SECURITY
943,176,6831,0,Computing Algorithms,Computing Algorithms
